frame,label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
55,caminar-atras,0.518217802,0.265263587,0.080838792,0.514708698,0.256218851,0.029052652,0.510866463,0.255853713,0.029035976,0.50648576,0.255565435,0.029072689,0.523510695,0.256480098,0.033765506,0.524195135,0.256337762,0.033783771,0.523959398,0.256326526,0.033617243,0.500075459,0.258327365,-0.124947019,0.527281702,0.260220885,-0.108288564,0.5130018,0.271420121,0.038131569,0.520312905,0.272358626,0.043122262,0.438324839,0.301326245,-0.237292737,0.587187767,0.312962651,-0.095226228,0.400359452,0.376704782,-0.263737977,0.625711083,0.374287665,0.044241451,0.396459937,0.444740623,-0.201392725,0.589490831,0.409742236,0.270035714,0.392290652,0.46313414,-0.213669449,0.577517152,0.417847067,0.310510874,0.400002569,0.461866379,-0.202153206,0.56037575,0.413832873,0.289994448,0.406947136,0.454784274,-0.194477037,0.567564905,0.408837199,0.267743289,0.47407347,0.447433412,-0.016880613,0.544080317,0.450993001,0.016513135,0.466339588,0.532611251,0.300925314,0.521832943,0.539328814,0.245150164,0.459588975,0.614584804,0.578091443,0.492670029,0.627617955,0.479854107,0.45201546,0.62893939,0.608025968,0.489277422,0.641091526,0.509175956,0.453778863,0.608282506,0.590479791,0.489788085,0.629695654,0.492704093
57,caminar-atras,0.516928673,0.27325502,0.022096405,0.51265651,0.264678359,-0.023037352,0.50824374,0.264206767,-0.023061765,0.503319323,0.263800263,-0.023039497,0.522757947,0.265064895,-0.02059491,0.524151087,0.264937222,-0.020574976,0.524800181,0.264921069,-0.020743085,0.495688707,0.265622824,-0.14337872,0.528749824,0.267654747,-0.136120185,0.510024607,0.278496385,-0.007295071,0.519382179,0.279730767,-0.005132069,0.433821708,0.308985204,-0.229130164,0.586200953,0.31979686,-0.112185761,0.397315174,0.380623639,-0.260453135,0.618679583,0.378696412,0.016914794,0.398002535,0.447999805,-0.175175235,0.576894045,0.412669957,0.247282237,0.392896503,0.46631971,-0.182381392,0.572627723,0.422452062,0.291022152,0.399726331,0.466124654,-0.165466219,0.558140516,0.409774214,0.271550357,0.406074762,0.460273772,-0.166072011,0.556614697,0.414044678,0.245668679,0.472476155,0.448554784,-0.014024563,0.543523908,0.451800823,0.013565666,0.466124028,0.533297062,0.29732272,0.5216766,0.539632857,0.248947844,0.462648451,0.615618587,0.587555408,0.492977291,0.625242829,0.488964856,0.456710905,0.629585922,0.618997276,0.490169615,0.637752712,0.51427424,0.461718082,0.613331378,0.600984573,0.490699708,0.630515516,0.488562167
59,caminar-atras,0.51043582,0.278534293,0.072952725,0.50551033,0.270185113,0.020933425,0.500785947,0.269600481,0.020903997,0.495665193,0.269074261,0.02094027,0.51619947,0.270643502,0.024944128,0.518809676,0.270429283,0.024985541,0.521076977,0.270272732,0.024828963,0.487422019,0.270846277,-0.129433408,0.526245058,0.272820383,-0.116821319,0.503021419,0.283642292,0.031883698,0.513068259,0.284724057,0.03559586,0.426594466,0.315497309,-0.235259071,0.581170201,0.323348641,-0.102073193,0.397861928,0.385145187,-0.271942377,0.612982512,0.382299483,-0.002311112,0.395603448,0.451318413,-0.184385166,0.57610935,0.417108923,0.172658175,0.388179123,0.470959514,-0.195684597,0.569863617,0.43136704,0.205342785,0.397236794,0.471191585,-0.195298597,0.555171371,0.424328893,0.184033915,0.404572517,0.464945316,-0.183940604,0.553226233,0.422859311,0.168757632,0.468067884,0.45212552,-0.01739906,0.542831302,0.454675347,0.016929969,0.46427089,0.532263637,0.304139674,0.522325218,0.539407372,0.256198406,0.4637371,0.608642042,0.597392976,0.498120278,0.622835875,0.493528068,0.458162308,0.623887777,0.629427314,0.493837774,0.636202455,0.518202424,0.461319983,0.605127454,0.617603183,0.516199589,0.63022995,0.488434732
61,caminar-atras,0.501349568,0.275781244,0.114870355,0.495021224,0.267785996,0.05989382,0.48978588,0.267418563,0.059886254,0.484443665,0.267136127,0.059915502,0.508982956,0.268291175,0.068968311,0.512984097,0.268258065,0.068987027,0.516908944,0.268325269,0.068869092,0.476183474,0.270174176,-0.12613228,0.524331152,0.272259742,-0.089223929,0.491787255,0.281484485,0.058257509,0.50581795,0.282660097,0.069272868,0.422775179,0.315753043,-0.238627702,0.577707827,0.323961765,-0.110899851,0.397980064,0.385710031,-0.292484075,0.601799548,0.385472029,-0.123133324,0.392218798,0.450439602,-0.258308709,0.579970121,0.434216172,-0.164744988,0.385374874,0.470215738,-0.275680155,0.580843985,0.450261623,-0.171693265,0.394505352,0.470186114,-0.270891398,0.56979239,0.447591931,-0.18886891,0.40233776,0.463837296,-0.254802555,0.565482616,0.441917151,-0.172830209,0.461113214,0.452085823,-0.032931261,0.542326629,0.45466581,0.032412935,0.458169818,0.526825309,0.336891443,0.523311436,0.532478631,0.292950988,0.465330988,0.598650098,0.432415277,0.50399667,0.611872911,0.338773459,0.473023653,0.601202071,0.440419137,0.501567781,0.623069227,0.341765791,0.461375207,0.613004804,0.407853574,0.514608622,0.629680812,0.282292873
63,caminar-atras,0.498538435,0.276305884,-0.03365504,0.493264645,0.268349528,-0.078446552,0.488770038,0.268048882,-0.078441881,0.484232247,0.267857105,-0.078452125,0.504855633,0.268801332,-0.06803982,0.508251429,0.268824488,-0.068026923,0.511760056,0.268958181,-0.068049558,0.477111876,0.270559043,-0.215843901,0.518471539,0.272639543,-0.174778715,0.490570456,0.281751156,-0.070966236,0.501673043,0.28279236,-0.058648277,0.421091735,0.314379305,-0.2920582,0.572861195,0.322525889,-0.160868093,0.398194313,0.385668159,-0.312078267,0.59641242,0.38531968,-0.138923407,0.395126194,0.450170428,-0.261411518,0.575028777,0.442033082,-0.099287689,0.387813359,0.469400585,-0.268103421,0.57937789,0.45958522,-0.083153397,0.396843433,0.468926281,-0.259068787,0.570779383,0.456572711,-0.102607235,0.404732645,0.462316096,-0.253798068,0.564668179,0.44916901,-0.104981646,0.461693168,0.449756116,-0.041802011,0.535344362,0.450638264,0.041253742,0.458826929,0.52480787,0.251862615,0.522740066,0.526567936,0.206687093,0.470900357,0.600730121,0.326958895,0.50470084,0.599279702,0.267317474,0.474571347,0.611852288,0.333430141,0.502523541,0.611761868,0.273602158,0.470774114,0.616526425,0.280217379,0.515788496,0.619574666,0.2081009
65,caminar-atras,0.494526684,0.278251857,-0.167341039,0.492519796,0.270412743,-0.196872249,0.489803791,0.270130038,-0.196878612,0.486530393,0.269996375,-0.196968928,0.498020202,0.270809054,-0.189222693,0.499337047,0.270823658,-0.189208671,0.50068593,0.271005332,-0.189307913,0.479151577,0.272193372,-0.247607112,0.503611028,0.274104506,-0.215827584,0.490146041,0.283296049,-0.173800901,0.493678451,0.284092814,-0.1650507,0.425272316,0.315361589,-0.290838242,0.537567139,0.32005465,-0.163578466,0.402495235,0.38490802,-0.257197648,0.532636583,0.391448438,-0.145602494,0.401015908,0.447256923,-0.250384539,0.572679281,0.445808142,-0.172055319,0.395331323,0.464945287,-0.263805121,0.576745868,0.464699894,-0.179014459,0.40310207,0.462712348,-0.266452372,0.565410256,0.460473418,-0.208719611,0.406672239,0.456677794,-0.247586027,0.545452058,0.451978087,-0.185069486,0.463869989,0.447949797,-0.040000334,0.513454795,0.449472457,0.03956024,0.4741458,0.524278045,0.184972614,0.504121244,0.525363684,0.228082165,0.47933802,0.595467806,0.404216379,0.50331527,0.593455732,0.472200751,0.480068296,0.606545627,0.422079086,0.502310514,0.603495777,0.494676441,0.476526797,0.609267652,0.344459444,0.515330791,0.611269891,0.400169879
67,caminar-atras,0.493945718,0.277720124,0.011799001,0.489847481,0.26996544,-0.035436403,0.485591173,0.269708812,-0.035396777,0.481083006,0.269567966,-0.035400104,0.499284536,0.270257831,-0.030494163,0.501877427,0.270246506,-0.030433096,0.504364491,0.270350784,-0.030485524,0.472858191,0.272303909,-0.187288359,0.50878638,0.273989767,-0.166346148,0.486825496,0.283329904,-0.031499326,0.495587766,0.284062564,-0.026173459,0.417754889,0.316205829,-0.284304768,0.543870747,0.321233928,-0.160240337,0.39001596,0.384167492,-0.254908949,0.549923539,0.389965385,-0.146221325,0.395829618,0.442419231,-0.219828069,0.580334425,0.448382854,-0.118965104,0.393251628,0.458393127,-0.231460109,0.586176217,0.465362668,-0.11288242,0.403331786,0.456947505,-0.229836836,0.579823494,0.463039756,-0.131242394,0.407801807,0.45162645,-0.216489792,0.571515679,0.457116455,-0.124476381,0.46048817,0.445712686,-0.049209345,0.516909063,0.446137488,0.048473727,0.462452561,0.519327283,0.179848775,0.506487131,0.516897202,0.305978835,0.478304088,0.599989891,0.361957818,0.506027579,0.588166535,0.522568643,0.47909376,0.61291784,0.380188704,0.505422175,0.60047853,0.545373917,0.476429909,0.609824061,0.334465235,0.514726877,0.599018276,0.507642686
69,caminar-atras,0.493254811,0.279228002,0.044108521,0.488112658,0.271463335,-0.003993223,0.483321339,0.271116138,-0.003950818,0.478424817,0.270897835,-0.003971763,0.499193996,0.271909177,-0.000777534,0.502328992,0.271879017,-0.000719068,0.505284786,0.271946967,-0.000804636,0.469562054,0.2737149,-0.16038084,0.510336518,0.275627136,-0.147918954,0.485177457,0.284605831,-0.000539969,0.495707989,0.285588831,0.00254385,0.414504617,0.316796839,-0.262793362,0.547001958,0.322306961,-0.159198672,0.38528952,0.383364975,-0.235071212,0.559277296,0.389148742,-0.14257364,0.396746427,0.435765624,-0.178003907,0.583387315,0.446749151,-0.097295813,0.395127922,0.450257778,-0.188796744,0.590603411,0.463868797,-0.090249486,0.405440807,0.448369414,-0.188568667,0.583476305,0.462108672,-0.106820896,0.409646899,0.443436533,-0.175844669,0.577685535,0.456953734,-0.101687841,0.457913935,0.44489944,-0.052236013,0.51924336,0.444300741,0.051556919,0.457826734,0.519762933,0.159018487,0.506855011,0.510811687,0.305580437,0.478142619,0.601785481,0.363144279,0.507105291,0.585103154,0.548827827,0.478898853,0.615100324,0.384234637,0.50758332,0.599124968,0.574524224,0.476128936,0.610778451,0.34190014,0.512571931,0.596120894,0.54098767
71,caminar-atras,0.493848503,0.28297168,-0.020401113,0.488886803,0.275158197,-0.055213224,0.484382182,0.274740845,-0.055156548,0.479702353,0.274436116,-0.055197779,0.499230117,0.275787801,-0.059901945,0.501964152,0.275848269,-0.059824038,0.504579723,0.276040256,-0.059839975,0.470786959,0.276463896,-0.167481512,0.50812453,0.27944997,-0.176046327,0.486136645,0.28814131,-0.044862341,0.495604903,0.289215744,-0.050672695,0.412648141,0.317760617,-0.24712038,0.544991434,0.323813975,-0.181874558,0.384451807,0.382330835,-0.215584189,0.56180495,0.388660312,-0.160307869,0.398990512,0.427452981,-0.142110527,0.580150127,0.446857423,-0.087496459,0.396728784,0.440750599,-0.141228437,0.586100876,0.46356833,-0.086999945,0.405568212,0.43897903,-0.138291582,0.578668118,0.46239838,-0.077630252,0.410391241,0.43447721,-0.138374627,0.573118329,0.457281202,-0.096755177,0.458304316,0.443918288,-0.049419533,0.511565328,0.444038093,0.048817258,0.458101809,0.518495023,0.148288518,0.505331039,0.511484623,0.273588806,0.477884024,0.597665131,0.342027634,0.506938636,0.586382926,0.521797478,0.479001313,0.610274613,0.361366302,0.507081807,0.599471271,0.540646553,0.472488612,0.607946515,0.321166366,0.504560709,0.596360505,0.489719182
73,caminar-atras,0.493822783,0.284437567,0.138624862,0.488982975,0.276846588,0.091639176,0.484359115,0.276530385,0.091623105,0.479510099,0.276316822,0.091590203,0.499839902,0.277394921,0.091101281,0.502783418,0.277438223,0.091188774,0.505669534,0.277588189,0.091111347,0.469917715,0.278995693,-0.06567464,0.509723306,0.281433851,-0.067668408,0.486069113,0.289937079,0.093522139,0.496399313,0.291019022,0.092433207,0.412919462,0.31920442,-0.155948356,0.546461582,0.327536255,-0.110247098,0.379501075,0.37996906,-0.136958927,0.563184023,0.389743924,-0.121325925,0.399487704,0.422771722,-0.088970296,0.578365624,0.448625684,-0.09381374,0.400625974,0.434892178,-0.098198675,0.583753645,0.465270042,-0.096706405,0.411040872,0.433413059,-0.100812688,0.575680077,0.464865834,-0.101300314,0.414089918,0.428760648,-0.088825643,0.570417225,0.459823638,-0.097765066,0.450484961,0.44418326,-0.04838204,0.512988508,0.444681346,0.047742404,0.456734449,0.520103574,0.152100638,0.505880952,0.513267219,0.276751161,0.477597833,0.598240972,0.343284488,0.506598949,0.587477267,0.50470084,0.478564352,0.610967755,0.363016397,0.506494284,0.599067688,0.52526027,0.467043281,0.604801416,0.332184613,0.494762778,0.587474644,0.49417302
75,caminar-atras,0.494237423,0.289877266,0.143104941,0.489598095,0.282618493,0.098207653,0.485013336,0.282247365,0.098189406,0.480244666,0.281952083,0.098145217,0.500388741,0.283217221,0.098869987,0.503418863,0.283276379,0.098962575,0.506386817,0.283398926,0.098889843,0.470766336,0.284489006,-0.05388011,0.510691822,0.286908686,-0.051776569,0.486758649,0.295073599,0.098879568,0.497050822,0.296224654,0.099157125,0.413768053,0.322829157,-0.146496817,0.547210991,0.332389563,-0.087707452,0.378867418,0.37951678,-0.120496593,0.563501358,0.395015746,-0.100788385,0.400234491,0.419281036,-0.057286356,0.577663064,0.450300276,-0.091687456,0.402031213,0.429394066,-0.061526433,0.582213759,0.466971666,-0.092753015,0.413589835,0.42810148,-0.064606838,0.574055076,0.467049181,-0.098243065,0.416377097,0.423844844,-0.056331389,0.569002807,0.461905569,-0.093807235,0.451250076,0.446162909,-0.048603162,0.513902068,0.448566824,0.04813176,0.454063743,0.520787656,0.116784647,0.503734529,0.515477538,0.268027365,0.476341873,0.599800646,0.276552588,0.498567134,0.587485254,0.473329186,0.476826936,0.612551868,0.292583138,0.497632802,0.599407077,0.493900657,0.46455574,0.606185973,0.258954376,0.487721473,0.592152357,0.493332714
77,caminar-atras,0.494585842,0.293592542,0.124100737,0.490090728,0.286335617,0.081546657,0.485551238,0.285880059,0.081510238,0.480833769,0.285499454,0.081457675,0.500813425,0.287116706,0.082047269,0.503839731,0.28719455,0.082138009,0.506788671,0.287302554,0.082067147,0.471541435,0.287656903,-0.059978187,0.511129498,0.290448517,-0.058526296,0.487242341,0.298328996,0.083743297,0.497483999,0.299714684,0.083858818,0.414897174,0.325277746,-0.139064327,0.547677517,0.335066825,-0.090241931,0.382689089,0.38061896,-0.105588973,0.563997686,0.398175746,-0.095029958,0.403928816,0.423237681,-0.027636008,0.576664329,0.452313066,-0.0872835,0.406414211,0.433956891,-0.025443587,0.581057131,0.46927774,-0.089853138,0.417600513,0.432912856,-0.02785236,0.573402226,0.469333291,-0.088624239,0.419501245,0.4281995,-0.025547488,0.567987144,0.463771999,-0.086095355,0.451438844,0.446834058,-0.047876257,0.512729526,0.45017767,0.047379512,0.45233053,0.521374643,0.116255,0.502352178,0.516803861,0.257202834,0.473684996,0.59761411,0.270030439,0.497197986,0.586296618,0.449176669,0.473905623,0.609934092,0.285232931,0.49740839,0.597011209,0.469571471,0.463665068,0.604234338,0.255724788,0.48868522,0.589163601,0.464609116
79,caminar-atras,0.494864106,0.293436825,0.08628203,0.490423024,0.285934746,0.042260908,0.485904992,0.285583705,0.042245358,0.481220603,0.285321802,0.0422047,0.501008868,0.286657423,0.044616368,0.50402087,0.286769241,0.044689376,0.507368743,0.286928803,0.044617418,0.472126663,0.287980944,-0.091843314,0.511784554,0.290559113,-0.087617792,0.487580538,0.298591495,0.047108673,0.497622728,0.299954861,0.049316943,0.415725559,0.326420963,-0.170419052,0.547908545,0.336584687,-0.103774652,0.382869065,0.381314754,-0.147847056,0.564292014,0.399464458,-0.126695901,0.40496394,0.424920171,-0.078933842,0.576615155,0.453342915,-0.133514777,0.4065575,0.436350167,-0.079143085,0.579374075,0.469115406,-0.140877247,0.417657614,0.43541941,-0.050957128,0.573112786,0.469199806,-0.148306265,0.419539601,0.430574924,-0.068102181,0.567288995,0.463894457,-0.136270911,0.450592458,0.446854949,-0.047214061,0.512316883,0.450174332,0.046760302,0.451508611,0.52015847,0.137852907,0.500677586,0.516131818,0.279016823,0.473527968,0.591286063,0.314199179,0.493278563,0.580751836,0.504383743,0.475118965,0.602666616,0.331509471,0.496407241,0.591701627,0.527802825,0.463808954,0.604348958,0.293821841,0.486188084,0.588335931,0.506039739
81,caminar-atras,0.500040889,0.294885695,0.073425531,0.495779127,0.287238777,0.029653838,0.491193473,0.286756307,0.029648947,0.486381531,0.286387503,0.029624349,0.507066667,0.287935764,0.031925648,0.510438263,0.287892699,0.031992026,0.514072001,0.287869483,0.031915765,0.477209628,0.288549125,-0.104982726,0.515319765,0.290997982,-0.092730187,0.492367834,0.299438924,0.035336554,0.502690732,0.300502598,0.038090535,0.419665754,0.326080382,-0.172968522,0.549252629,0.33620736,-0.137886494,0.398343652,0.381903827,-0.150180444,0.564515293,0.39747867,-0.163067028,0.407107502,0.425996006,-0.163975686,0.572926044,0.452125281,-0.168437034,0.406780213,0.436646551,-0.170040578,0.575393021,0.468157947,-0.172718018,0.41763553,0.435992986,-0.168518066,0.572040558,0.467756778,-0.178250477,0.419850945,0.431160957,-0.162094206,0.567056358,0.462397635,-0.170330718,0.451409191,0.445934713,-0.014879717,0.513058782,0.449399829,0.014517929,0.450495511,0.510449111,0.212107316,0.500890851,0.512598932,0.244420603,0.471496433,0.579951048,0.323060006,0.489624709,0.579033673,0.360405922,0.474025428,0.589746773,0.334714979,0.492013335,0.588833392,0.371998638,0.469125539,0.595974982,0.298625171,0.486339927,0.59124583,0.331766278
83,caminar-atras,0.504584789,0.29530564,0.040662117,0.50044322,0.287807018,0.000306953,0.496036887,0.287327915,0.000321766,0.491487801,0.286960125,0.000365293,0.511105418,0.288425118,0.003053657,0.514458776,0.288341522,0.003035763,0.517999709,0.288284481,0.002974178,0.481771618,0.288819999,-0.133342505,0.518339038,0.29137367,-0.123632967,0.497418612,0.299791217,0.000874056,0.506971896,0.300621301,0.003789294,0.425263822,0.326047808,-0.180517152,0.554037929,0.337034374,-0.162929744,0.412669539,0.383575022,-0.208068043,0.567387104,0.396957368,-0.191079915,0.407908112,0.431957096,-0.211224005,0.569220543,0.450336814,-0.208427578,0.406537265,0.445326537,-0.215656444,0.573803782,0.46525988,-0.216082215,0.416054845,0.444920838,-0.218240157,0.57171005,0.464238852,-0.219678149,0.419564247,0.440071374,-0.209976748,0.565918326,0.4591223,-0.210502088,0.45521763,0.444622189,0.003208156,0.516129434,0.448207915,-0.003594862,0.44645223,0.503769696,0.305980951,0.500671685,0.509535193,0.172269464,0.468170255,0.566239953,0.326552212,0.484190315,0.572469115,0.172338858,0.47068131,0.573456585,0.343369305,0.483596861,0.581277311,0.170958102,0.468054026,0.590922475,0.299546361,0.479649067,0.592794776,0.098708928
85,caminar-atras,0.505154729,0.29740718,-0.337526441,0.504671633,0.290257871,-0.332034677,0.503723085,0.289968342,-0.332066834,0.503185928,0.289818704,-0.332126558,0.510899663,0.290547788,-0.334588856,0.512464285,0.290480644,-0.334639549,0.513188779,0.29056108,-0.334771097,0.50118643,0.291656762,-0.245852098,0.510964692,0.293418616,-0.259337217,0.502475023,0.301788509,-0.300123721,0.506598532,0.302213699,-0.304061234,0.549997211,0.335331231,-0.184230536,0.448772222,0.33507517,-0.185100242,0.568454742,0.388339877,-0.160792843,0.429135948,0.38820079,-0.168354571,0.553377032,0.434362501,-0.25850457,0.411862999,0.436827481,-0.255218327,0.562143028,0.450735658,-0.291507334,0.400891632,0.45271489,-0.290552408,0.552381575,0.448977619,-0.325373888,0.413289815,0.453011513,-0.329600662,0.546216965,0.443323761,-0.274063975,0.420517892,0.447307914,-0.27391836,0.499242216,0.443752825,-0.004493998,0.478165418,0.44237569,0.004294923,0.475677669,0.50581646,0.142974108,0.463782609,0.501819968,0.138999954,0.472657055,0.56448245,0.375600845,0.473268509,0.562784135,0.19369632,0.47431165,0.572495282,0.39576447,0.476585507,0.569271386,0.282622486,0.470577866,0.589366674,0.293493867,0.46137467,0.590394199,0.290556252
87,caminar-atras,0.505501926,0.300297171,-0.395456105,0.506459415,0.293369949,-0.391639143,0.506404698,0.293008745,-0.391677767,0.506597638,0.292785376,-0.391779333,0.510827422,0.293601364,-0.390302777,0.510896027,0.293446392,-0.390388429,0.510280609,0.293476641,-0.390550733,0.505650818,0.293962568,-0.298717052,0.507638156,0.295651704,-0.294906944,0.504401505,0.304271817,-0.354470015,0.506184042,0.304542452,-0.353417814,0.554860413,0.336548269,-0.226468846,0.44477433,0.333295703,-0.187361777,0.57929945,0.388383895,-0.202246144,0.419992238,0.385063529,-0.161751777,0.553962469,0.430233091,-0.319578171,0.405946195,0.433342516,-0.267807811,0.560478628,0.447295398,-0.35836935,0.395240515,0.449470848,-0.302918673,0.553113759,0.448070079,-0.389205962,0.408837467,0.449584842,-0.342921108,0.550731361,0.44277361,-0.334465504,0.416633189,0.443336308,-0.286977261,0.503746986,0.442517549,-0.010986132,0.475874782,0.440078795,0.011312016,0.476968169,0.502828896,0.121604338,0.461490422,0.499101222,0.168602481,0.472670436,0.561648905,0.370279819,0.470298827,0.560185552,0.328738153,0.474733591,0.570164323,0.39519465,0.475688398,0.567607999,0.382357061,0.469765574,0.58602947,0.260818899,0.455293179,0.585149825,0.321886867
